id,conversation,question_id,model_name,time,mt,exp,nll,N100,N150,N200,N250,N300,N350,N400,word_speed,line_speed,pixel_speed,saccade,fft,rrt,tft,skip_rate,fixation_time
278,1,92,gpt-3.5-turbo,22247,1.0,1.25,125.40416362351344,59,36,14,8,3,2,1,268.03614457831327,2780.875,1.314768970725146,96,215.8,249.00000000000003,215.8,0.6024096385542169,20700.0
278,2,92,claude-v1,17613,2.0,1.75,184.74166885997693,58,22,2,0,0,0,0,255.2608695652174,2935.5,1.2856483147629696,98,149.4,99.6,249.00000000000003,0.3333333333333333,16183.333333333334
279,1,98,claude-v1,31088,1.0,1.0,186.61258690227987,67,27,17,9,6,4,2,526.9152542372881,6217.6,2.8425385674658665,133,481.4,215.8,249.00000000000003,0.1694915254237288,28800.000000000004
279,2,98,gpt-3.5-turbo,22722,2.0,2.0,136.53829455177765,69,34,13,9,6,4,2,315.5833333333333,3787.0,1.7318350303384358,120,249.00000000000003,597.6,929.6,0.4444444444444444,20666.666666666668
280,1,100,llama-13b,18558,1.0,1.75,213.882287456072,48,20,7,2,2,2,2,197.4255319148936,2651.1428571428573,2.2963514693837324,92,215.8,182.6,149.4,0.3061224489795918,15716.666666666668
280,2,100,alpaca-13b,17691,2.0,1.25,130.20372926117852,45,19,8,2,0,0,0,361.0408163265306,4422.75,1.1186746281976498,87,149.4,99.6,249.00000000000003,0.574468085106383,13950.000000000002
281,1,92,gpt-3.5-turbo,34201,1.0,1.25,125.40418524416702,59,20,12,10,6,5,3,412.06024096385545,4275.125,2.0212349335987194,160,249.00000000000003,199.2,415.00000000000006,0.5180722891566265,31033.333333333336
281,2,92,vicuna-13b-v1.2,20006,2.0,1.75,148.34474092587334,70,30,12,6,0,0,0,277.8611111111111,2858.0,1.3864862670263236,129,99.6,315.40000000000003,99.6,0.5,17750.0
282,1,100,gpt-3.5-turbo,33099,2.0,1.25,127.155161358678,65,32,9,3,0,0,0,398.7831325301205,4728.428571428572,2.769649595597713,179,232.40000000000003,398.4,232.40000000000003,0.3846153846153846,21916.666666666657
282,2,100,gpt-4,25150,1.0,1.75,136.6374052844767,77,29,12,8,5,3,1,386.9230769230769,4191.666666666667,1.799066958779746,140,249.00000000000003,265.6,199.2,0.5301204819277109,29850.000000000004
283,1,98,llama-13b,9328,1.0,2.0,135.4435255806893,29,9,2,1,0,0,0,274.3529411764706,3109.333333333333,0.641749547462604,63,166.0,614.2,166.0,0.4533333333333333,22816.666666666668
283,2,98,claude-v1,25727,2.0,1.0,232.9629578390013,46,20,6,2,0,0,0,343.02666666666664,3675.285714285714,3.9740107338344366,120,282.20000000000005,431.6,215.8,0.5882352941176471,7783.333333333333
284,1,88,gpt-3.5-turbo,20491,2.0,1.0,152.40955441242113,62,16,3,3,1,1,1,225.1758241758241,2927.285714285714,1.6792783354513352,102,99.6,132.8,348.6,0.3714285714285714,16733.333333333332
284,2,88,vicuna-13b-v1.2,18955,1.0,2.0,126.1954256259196,58,22,10,3,3,0,0,270.7857142857143,3159.1666666666665,1.2010470910612183,109,132.8,166.0,166.0,0.5274725274725275,18750.000000000004
285,1,158,gpt-3.5-turbo,35913,2.0,2.0,125.51320200337796,57,25,7,4,2,1,1,443.3703703703704,4489.125,2.0594180345110846,109,498.00000000000006,481.4,498.00000000000006,0.5802469135802469,17116.66666666667
285,2,158,alpaca-13b,18267,1.0,1.0,138.09870785800013,51,28,9,7,5,4,1,268.63235294117646,2609.5714285714284,1.2926684075816737,96,232.40000000000003,332.0,713.8000000000001,0.4852941176470588,15883.333333333334
286,1,100,gpt-4,36890,1.0,1.25,136.63739094676566,64,27,6,0,0,0,0,567.5384615384615,6148.333333333333,2.9751050123549114,206,149.4,249.00000000000003,265.6,0.3292682926829268,26816.66666666667
286,2,100,alpaca-13b,30825,2.0,1.75,172.68096376792528,45,15,4,3,2,1,0,375.9146341463415,5137.5,2.579366409386976,194,99.6,232.40000000000003,647.4000000000001,0.2307692307692307,29983.333333333336
287,1,92,vicuna-13b-v1.2,29096,2.0,1.75,148.34472853916668,46,14,5,3,3,1,1,404.1111111111111,4156.571428571428,2.1238416718528,154,664.0,298.8,962.8,0.1739130434782608,42733.33333333334
287,2,92,claude-v1,45993,1.0,1.25,184.74166885997693,54,19,1,1,1,0,0,666.5652173913044,7665.5,3.187476900896816,211,166.0,199.2,348.6,0.4861111111111111,24616.66666666666
288,1,92,gpt-3.5-turbo,34620,2.0,1.75,125.40416362351344,79,38,20,10,7,1,0,417.10843373493975,4327.5,2.715397315119891,164,398.4,713.8000000000001,166.0,0.2307692307692307,26883.33333333334
288,2,92,alpaca-13b,29844,1.0,1.25,126.1819701762888,71,31,10,7,5,5,3,459.1384615384615,4974.0,1.7637418601304111,148,315.40000000000003,298.8,614.2,0.3493975903614458,31766.666666666675
289,1,92,vicuna-13b-v1.2,17874,2.0,1.75,148.34472853916668,57,30,14,5,1,0,0,248.25,2553.428571428572,1.4019356328842556,108,232.40000000000003,448.2000000000001,282.20000000000005,0.3692307692307692,13000.0
289,2,92,alpaca-13b,16085,1.0,1.25,126.1819701762888,65,43,25,17,12,7,4,247.46153846153845,2680.833333333333,1.114747156109088,103,116.20000000000002,199.2,116.20000000000002,0.5277777777777778,13750.0
290,1,92,vicuna-13b-v1.2,18278,1.5,1.25,148.34472853916668,65,41,28,13,6,3,1,253.86111111111111,2611.1428571428573,1.080206196202374,112,182.6,116.20000000000002,182.6,0.4819277108433735,28550.0
290,2,92,gpt-3.5-turbo,32078,1.5,1.75,125.40418524416702,61,27,12,7,7,5,3,386.48192771084337,4009.75,2.22311838816707,184,166.0,132.8,166.0,0.3888888888888889,15933.333333333332
291,1,98,claude-v1,32064,2.0,1.25,232.9629578390013,61,22,7,3,3,2,2,427.52,4580.571428571428,4.952877528264756,190,199.2,199.2,531.2,0.3529411764705882,11216.666666666666
291,2,98,llama-13b,12425,1.0,1.75,135.4435255806893,34,12,7,5,3,3,2,365.4411764705882,4141.666666666667,0.8548175522322958,65,265.6,332.0,597.6,0.2133333333333333,28216.666666666664
292,1,98,claude-v1,20229,2.0,1.25,232.9629578390013,50,22,9,4,4,0,0,269.72,2889.8571428571427,3.124742998979159,110,199.2,282.20000000000005,199.2,0.4411764705882353,6883.333333333333
292,2,98,llama-13b,8196,1.0,1.75,135.4435255806893,22,12,3,2,1,1,0,241.05882352941177,2732.0,0.5638699926032915,51,199.2,166.0,199.2,0.4666666666666667,17283.333333333332
293,1,98,alpaca-13b,12800,1.0,1.25,91.1592464838177,22,9,3,1,0,0,0,304.7619047619048,4266.666666666667,0.9755958273185448,69,215.8,282.20000000000005,166.0,0.2916666666666667,24316.666666666664
293,2,98,gpt-3.5-turbo,26950,2.0,1.75,136.53830939449836,68,35,11,7,4,2,1,374.30555555555554,4491.666666666667,4.183869070988133,140,215.8,149.4,365.2000000000001,0.3571428571428571,11533.333333333338
294,1,100,gpt-4,15563,1.0,1.25,136.6374052844767,49,27,11,5,1,1,1,239.43076923076924,2593.833333333333,1.1132755101188545,101,232.40000000000003,298.8,298.8,0.3373493975903614,37716.66666666667
294,2,100,gpt-3.5-turbo,41370,2.0,1.75,127.155161358678,108,59,31,15,10,7,3,498.4337349397591,5910.0,3.461748202963153,206,132.8,116.20000000000002,365.2000000000001,0.4153846153846154,13033.333333333332
295,1,92,gpt-3.5-turbo,15966,1.0,1.75,90.45901504100766,25,10,5,3,2,0,0,399.15,5322.0,2.2896631764935123,75,182.6,962.8,1759.6,0.225,14650.000000000002
295,2,92,vicuna-13b-v1.2,14089,2.0,1.25,109.2388231207151,24,9,4,1,1,1,1,352.225,4696.333333333333,2.204134543770856,80,166.0,265.6,431.6,0.4,12166.666666666666
296,1,100,vicuna-13b-v1.2,23088,2.0,1.75,152.01746309649025,58,29,16,8,2,2,2,271.6235294117647,3848.0,1.688319041263274,153,182.6,415.00000000000006,215.8,0.4470588235294118,20283.33333333333
296,2,100,claude-v1,18295,1.0,1.25,176.37208183063194,36,12,6,0,0,0,0,332.6363636363636,3659.0,1.907638692544502,117,116.20000000000002,547.8000000000001,249.00000000000003,0.3454545454545454,15983.333333333336
297,1,96,alpaca-13b,23513,1.0,1.25,126.81970248602738,42,11,1,0,0,0,0,379.241935483871,3918.8333333333335,2.339529279013348,150,298.8,215.8,116.20000000000002,0.2181818181818181,22033.33333333333
297,2,96,llama-13b,24473,2.0,1.75,134.25151670433115,56,21,11,7,7,6,4,444.96363636363634,4894.6,1.8610337064366669,122,265.6,365.2000000000001,265.6,0.3387096774193548,18400.0
298,1,100,vicuna-13b-v1.2,17170,1.5,1.25,152.01746309649025,65,35,20,8,5,1,1,202.0,2861.6666666666665,1.228229808439294,114,182.6,265.6,182.6,0.6746987951807228,10583.333333333332
298,2,100,gpt-3.5-turbo,13436,1.5,1.75,127.15523775390466,51,27,7,1,0,0,0,161.87951807228916,1919.428571428572,0.9825127615390398,94,232.40000000000003,514.6,232.40000000000003,0.4823529411764706,14716.666666666668
299,1,98,llama-13b,10248,1.0,1.25,135.44354584254324,25,14,5,0,0,0,0,301.4117647058824,3416.0,0.7850711719713833,70,116.20000000000002,1128.8000000000002,149.4,0.3066666666666666,20916.666666666664
299,2,98,gpt-3.5-turbo,23178,2.0,1.75,166.47042290137324,61,25,10,7,7,4,2,309.04,3863.0,3.5802705635641376,125,215.8,249.00000000000003,249.00000000000003,0.4117647058823529,8733.333333333332
300,1,100,claude-v1,10168,1.5,1.75,176.37208183063194,32,16,4,1,1,1,0,184.87272727272727,2033.6,0.8200289445818579,66,182.6,298.8,182.6,0.4146341463414634,23750.000000000004
300,2,100,alpaca-13b,26676,1.5,1.25,172.68096376792528,63,29,9,3,1,1,0,325.3170731707317,4446.0,2.7815342859971106,149,182.6,547.8000000000001,348.6,0.4909090909090909,8216.666666666668
301,1,100,alpaca-13b,30564,2.0,2.0,172.68096376792528,89,46,18,9,3,2,2,372.7317073170732,5094.0,2.4649257142210765,167,166.0,315.40000000000003,182.6,0.2926829268292683,27750.0
301,2,100,vicuna-13b-v1.2,17758,1.0,1.0,152.01752782992844,51,17,7,4,2,1,1,208.91764705882352,2959.6666666666665,1.298560704034703,107,182.6,265.6,182.6,0.388235294117647,15533.333333333334
302,1,100,alpaca-13b,13352,2.0,1.75,130.20372926117852,31,17,6,4,2,1,0,272.4897959183673,3338.0,1.652165363682056,67,232.40000000000003,265.6,498.00000000000006,0.2857142857142857,11833.333333333332
302,2,100,llama-13b,14723,1.0,1.25,213.882287456072,45,27,13,7,3,2,1,156.62765957446808,2103.285714285714,0.9309957916993952,87,99.6,249.00000000000003,232.40000000000003,0.5425531914893617,13333.333333333332
303,1,98,claude-v1,24036,2.0,1.25,186.61258690227987,58,23,9,5,3,3,0,407.3898305084746,4807.2,2.1448954757593075,123,298.8,182.6,298.8,0.2615384615384615,18983.333333333336
303,2,98,gpt-4,20448,1.0,1.75,135.79874998726882,40,15,5,1,1,1,0,314.5846153846154,4089.6,1.869667673299731,80,132.8,215.8,132.8,0.2372881355932203,22250.000000000004
304,1,98,llama-13b,7723,1.0,1.0,135.4435255806893,24,12,9,5,3,1,0,227.14705882352945,2574.333333333333,0.5313284471541264,51,166.0,249.00000000000003,166.0,0.3866666666666666,20050.000000000004
304,2,98,claude-v1,22327,2.0,2.0,232.9629578390013,64,34,20,12,7,4,2,297.6933333333333,3189.5714285714284,3.448817882159656,122,232.40000000000003,365.2000000000001,614.2,0.4411764705882353,6350.0
305,1,92,gpt-3.5-turbo,23117,1.0,1.0,125.40416362351344,55,29,11,5,2,1,0,278.51807228915663,2889.625,1.6874088509836809,102,215.8,199.2,547.8000000000001,0.3478260869565217,18766.666666666664
305,2,92,claude-v1,20958,2.0,2.0,184.74166885997693,62,41,20,17,13,10,8,303.7391304347826,3493.0,1.2385907353107208,96,282.20000000000005,249.00000000000003,265.6,0.3614457831325301,21433.33333333333
306,1,100,alpaca-13b,14268,1.0,2.0,172.68096376792528,46,24,11,5,2,1,1,174.0,2378.0,1.150685777074543,83,381.8,597.6,249.00000000000003,0.524390243902439,12666.666666666666
306,2,100,gpt-3.5-turbo,14199,2.0,1.0,127.155161358678,41,23,16,9,7,2,1,171.0722891566265,2028.428571428572,1.0157038468275792,81,182.6,166.0,381.8,0.6506024096385542,12516.666666666662
307,1,86,alpaca-13b,23201,1.5,1.25,130.4479998461902,59,26,7,2,1,1,0,351.530303030303,3866.8333333333335,1.7780375144427911,123,166.0,298.8,166.0,0.2121212121212121,21466.666666666668
307,2,86,llama-13b,23820,1.5,1.75,224.6988650697822,52,33,11,4,1,0,0,248.125,2977.5,1.318110111057719,102,116.20000000000002,166.0,116.20000000000002,0.5,21966.666666666668
308,1,102,gpt-4,10307,1.5,1.25,130.4684725914849,31,17,12,6,2,2,1,271.2368421052632,2576.75,0.6865562067996077,56,116.20000000000002,448.2000000000001,249.00000000000003,0.3846153846153846,22733.33333333333
308,2,102,vicuna-13b-v1.2,25113,1.5,1.75,171.8923620871501,65,30,12,9,5,1,1,321.96153846153845,3587.5714285714284,3.51768881727174,133,166.0,265.6,249.00000000000003,0.4210526315789473,8483.333333333332
309,1,100,gpt-3.5-turbo,16647,2.0,2.0,127.155161358678,54,37,20,13,10,8,2,200.56626506024097,2378.1428571428573,1.735800017206249,112,215.8,199.2,249.00000000000003,0.3818181818181818,12116.66666666667
309,2,100,claude-v1,13621,1.0,1.0,176.37208183063194,44,27,7,4,4,3,1,247.65454545454543,2724.2,0.9743574968405138,76,149.4,282.20000000000005,315.40000000000003,0.5060240963855421,14450.000000000002
310,1,98,llama-13b,9516,1.0,1.0,135.44354584254324,21,10,6,1,0,0,0,279.88235294117646,3172.0,0.7289946596877132,61,132.8,4482.0,199.2,0.28,42900.000000000015
310,2,98,gpt-3.5-turbo,46735,2.0,2.0,166.47042290137324,79,45,17,11,4,3,2,623.1333333333333,7789.166666666667,7.219084683241435,246,298.8,979.4,298.8,0.3823529411764705,8133.333333333333
311,1,98,llama-13b,6607,1.0,1.0,135.44354584254324,19,9,4,2,2,1,0,194.3235294117647,2202.333333333333,0.5061441484401766,41,282.20000000000005,232.40000000000003,481.4,0.5466666666666666,9833.333333333336
311,2,98,gpt-3.5-turbo,11263,2.0,2.0,166.47042290137324,32,22,8,6,1,1,0,150.17333333333335,1877.1666666666667,1.7397785554156049,74,182.6,514.6,182.6,0.4705882352941176,5216.666666666666
312,1,92,gpt-3.5-turbo,14325,1.0,2.0,90.45901504100766,27,7,2,1,0,0,0,358.125,4775.0,2.0543295129193013,66,116.20000000000002,232.40000000000003,182.6,0.325,12683.333333333334
312,2,92,gpt-4,11370,2.0,1.0,123.3931703424314,34,15,8,4,1,0,0,291.53846153846155,2842.5,1.5387413397618486,68,99.6,564.4000000000001,99.6,0.3333333333333333,8949.999999999998
313,1,100,gpt-4,6797,1.0,1.0,136.63739094676566,17,14,9,7,7,5,1,104.56923076923076,1132.8333333333333,0.5481645098665311,48,481.4,166.0,481.4,0.6219512195121951,7666.666666666667
313,2,100,alpaca-13b,9003,2.0,2.0,172.68096376792528,33,23,15,12,5,4,2,109.79268292682929,1500.5,0.7533507148000306,59,249.00000000000003,481.4,713.8000000000001,0.7384615384615385,5433.333333333334
314,1,100,vicuna-13b-v1.2,7964,1.0,1.0,152.01752782992844,30,22,15,10,5,3,0,93.69411764705882,1327.3333333333333,0.6422807351150587,64,265.6,199.2,265.6,0.6585365853658537,7333.333333333335
314,2,100,alpaca-13b,8624,2.0,2.0,172.68096376792528,27,18,13,8,4,3,3,105.17073170731707,1437.3333333333333,0.6306333771593241,59,215.8,199.2,166.0,0.6588235294117647,6216.666666666666
315,1,98,alpaca-13b,7199,1.0,1.0,112.62211922125424,21,14,5,2,1,0,0,179.975,2399.6666666666665,1.0427855069575571,47,116.20000000000002,182.6,199.2,0.375,6183.333333333334
315,2,98,gpt-3.5-turbo,9295,2.0,2.0,166.47042290137324,30,20,11,4,3,0,0,123.93333333333334,1549.1666666666667,0.7120644558425067,72,132.8,282.20000000000005,166.0,0.6,8066.666666666666
316,1,86,alpaca-13b,28687,1.5,1.75,130.4479998461902,58,22,8,4,0,0,0,434.6515151515151,4781.166666666667,2.198463953140828,142,913.0,249.00000000000003,913.0,0.2272727272727272,26133.333333333325
316,2,86,llama-13b,34855,1.5,1.25,224.6988650697822,72,33,16,7,4,3,0,363.0729166666667,4356.875,1.928745924471738,148,348.6,614.2,348.6,0.5208333333333334,25666.666666666668
317,1,92,claude-v1,36778,2.0,2.0,184.74166885997693,69,28,14,9,6,5,3,533.0144927536232,6129.666666666667,2.684583757471896,170,282.20000000000005,1128.8000000000002,1411.0000000000002,0.1739130434782608,33833.333333333336
317,2,92,vicuna-13b-v1.2,27074,1.0,1.0,148.34465480612562,71,31,10,5,2,0,0,376.02777777777777,3867.714285714286,1.8763235626047527,127,315.40000000000003,365.2000000000001,315.40000000000003,0.3611111111111111,25050.0
318,1,92,gpt-3.5-turbo,29550,1.0,1.75,125.40416362351344,76,40,17,12,8,1,0,356.0240963855422,3693.75,1.7463668397953909,155,166.0,398.4,149.4,0.4337349397590361,24533.33333333333
318,2,92,claude-v1,21423,2.0,1.25,184.74166885997693,73,47,33,18,11,5,2,310.4782608695652,3570.5,1.5637565347849371,125,116.20000000000002,664.0,348.6,0.3623188405797101,16400.000000000004
319,1,100,vicuna-13b-v1.2,34170,1.0,1.0,152.01752782992844,73,40,15,7,4,1,0,402.0,5695.0,2.755742430798789,189,166.0,232.40000000000003,166.0,0.2682926829268293,27200.0
319,2,100,alpaca-13b,29568,2.0,2.0,172.68096376792528,68,33,18,14,12,10,3,360.5853658536585,4928.0,2.1621715788319684,139,182.6,182.6,448.2000000000001,0.2941176470588235,30750.000000000004
320,1,98,gpt-4,23278,1.0,1.5,135.79874998726882,63,33,17,11,8,5,4,358.1230769230769,4655.6,2.077253989213062,104,215.8,166.0,282.20000000000005,0.2307692307692307,20716.66666666667
320,2,98,claude-v1,36130,2.0,1.5,186.61258690227987,80,43,27,18,13,6,5,612.3728813559322,7226.0,3.3035550193818115,153,166.0,730.4000000000001,1178.6,0.1186440677966101,33816.66666666667
321,1,100,gpt-3.5-turbo,24040,1.0,1.0,127.15523775390466,66,35,21,14,8,5,4,289.6385542168675,3434.285714285714,1.9387781105180828,122,116.20000000000002,132.8,132.8,0.6219512195121951,14433.333333333334
321,2,100,alpaca-13b,16389,2.0,2.0,172.68096376792528,47,20,10,6,2,2,2,199.8658536585366,2731.5,1.1723621625225151,92,232.40000000000003,282.20000000000005,199.2,0.3734939759036144,20166.66666666666
323,1,88,gpt-3.5-turbo,31001,2.0,1.5,152.40955441242113,71,37,15,7,4,2,1,340.6703296703297,4428.714285714285,1.964318695330458,157,99.6,249.00000000000003,99.6,0.3296703296703296,27750.000000000007
323,2,88,vicuna-13b-v1.2,31886,1.0,1.5,126.1954256259196,67,35,19,9,7,5,3,455.5142857142857,5314.333333333333,2.613121321760836,155,182.6,166.0,348.6,0.2285714285714285,26850.0
324,1,92,claude-v1,34752,2.0,1.25,184.74166885997693,83,45,27,22,16,9,4,503.6521739130435,5792.0,2.053798322049727,143,166.0,298.8,132.8,0.4096385542168674,20716.66666666666
324,2,92,gpt-3.5-turbo,23989,1.0,1.75,125.40418524416702,65,33,12,5,4,4,2,289.0240963855422,2998.625,1.751059866169811,115,215.8,166.0,132.8,0.2318840579710145,30150.0
325,1,100,vicuna-13b-v1.2,28917,1.0,1.0,152.01752782992844,75,36,13,5,5,2,1,340.2,4819.5,2.332098445168528,149,232.40000000000003,199.2,232.40000000000003,0.4268292682926829,15650.0
325,2,100,alpaca-13b,18238,2.0,2.0,172.68096376792528,63,31,16,11,11,10,5,222.41463414634143,3039.6666666666665,1.3336608920027544,99,116.20000000000002,199.2,448.2000000000001,0.3176470588235294,25400.0
326,1,92,vicuna-13b-v1.2,30622,1.5,1.75,148.34472853916668,67,36,14,8,4,3,1,425.30555555555554,4374.571428571428,1.8097206554387293,159,166.0,232.40000000000003,116.20000000000002,0.4096385542168674,17683.333333333332
326,2,92,gpt-3.5-turbo,21957,1.5,1.25,125.40418524416702,57,27,11,7,3,2,0,264.5421686746988,2744.625,1.5216974390231424,101,132.8,332.0,116.20000000000002,0.4722222222222222,27200.0
327,1,92,gpt-4,16921,2.0,1.25,123.3931445494527,39,21,9,4,4,4,3,433.87179487179486,4230.25,2.426618477354799,96,132.8,215.8,166.0,0.375,8450.000000000002
327,2,92,gpt-3.5-turbo,10353,1.0,1.75,90.45894930919168,24,12,7,5,5,4,2,258.825,3451.0,1.4011072199256305,59,215.8,232.40000000000003,182.6,0.3076923076923077,15183.333333333328
328,1,98,claude-v1,24872,2.0,1.75,186.61258690227987,56,32,15,7,5,3,3,421.5593220338983,4974.4,3.86126870254608,110,132.8,215.8,315.40000000000003,0.3333333333333333,13083.333333333336
328,2,98,alpaca-13b,15104,1.0,1.25,91.15909303165972,30,11,3,2,1,1,0,359.6190476190476,5034.666666666667,1.3810377805907246,72,249.00000000000003,149.4,132.8,0.1864406779661017,22016.666666666668
329,1,92,vicuna-13b-v1.2,15082,2.0,1.5,109.2388352875132,24,13,9,4,3,3,3,377.05,5027.333333333333,2.359483085325577,69,199.2,415.00000000000006,298.8,0.4,12716.666666666666
329,2,92,claude-v1,39464,1.0,1.5,312.79447084094863,103,51,29,20,18,11,4,415.4105263157895,4933.0,2.176170421718368,166,116.20000000000002,99.6,215.8,0.4631578947368421,34350.0
330,1,100,vicuna-13b-v1.2,22489,1.0,1.0,152.01752782992844,57,21,8,5,3,3,1,264.5764705882353,3748.1666666666665,1.813693050226338,117,132.8,199.2,149.4,0.3658536585365853,18966.666666666668
330,2,100,alpaca-13b,20405,2.0,2.0,172.68096376792528,50,18,7,3,3,1,0,248.8414634146341,3400.833333333333,1.4921236156001865,95,182.6,149.4,182.6,0.4235294117647059,20616.66666666666
331,1,92,gpt-3.5-turbo,35041,1.0,1.75,125.40418524416702,89,49,34,26,13,7,5,422.1807228915663,4380.125,2.070877848841634,199,116.20000000000002,232.40000000000003,348.6,0.3614457831325301,31633.333333333336
331,2,92,vicuna-13b-v1.2,35402,2.0,1.25,148.34474092587334,85,63,31,20,12,8,3,491.69444444444446,5057.428571428572,2.453483296274413,250,630.8000000000001,813.4000000000001,199.2,0.4861111111111111,30316.666666666653
332,1,92,gpt-4,22555,1.0,1.0,123.39321459142955,62,37,27,18,16,11,10,578.3333333333334,5638.75,1.243754405581233,92,232.40000000000003,431.6,664.0,0.4421052631578947,40766.66666666666
332,2,92,claude-v1,44408,2.0,2.0,312.79447084094863,95,56,36,17,13,10,7,467.4526315789474,5551.0,6.009887899397025,217,365.2000000000001,265.6,199.2,0.3076923076923077,20050.0
333,1,92,alpaca-13b,25518,1.0,1.5,126.1819701762888,75,41,20,11,10,9,6,392.5846153846154,4253.0,1.7684872819143118,153,215.8,232.40000000000003,215.8,0.3888888888888889,24183.333333333336
333,2,92,vicuna-13b-v1.2,27007,2.0,1.5,148.34465480612562,80,53,37,21,15,9,5,375.09722222222223,3858.142857142857,2.1182765825951155,140,564.4000000000001,697.2,1261.6,0.4461538461538462,23116.666666666664
334,1,92,claude-v1,25566,2.0,1.25,184.74166885997693,71,32,17,12,8,6,5,370.5217391304348,4261.0,1.5109175846432814,167,249.00000000000003,116.20000000000002,116.20000000000002,0.4819277108433735,19666.666666666664
334,2,92,gpt-3.5-turbo,21754,1.0,1.75,125.40418524416702,62,38,21,10,2,1,1,262.09638554216866,2719.25,1.5879176426136172,122,99.6,265.6,249.00000000000003,0.3478260869565217,19966.666666666664
335,1,100,alpaca-13b,21299,2.0,1.75,172.68096376792528,64,33,17,13,10,7,4,259.7439024390244,3549.833333333333,1.5574977156906822,103,132.8,232.40000000000003,132.8,0.388235294117647,21650.0
335,2,100,vicuna-13b-v1.2,23720,1.0,1.25,152.01752782992844,51,21,6,3,0,0,0,279.05882352941177,3953.3333333333335,1.9129707479820683,128,282.20000000000005,398.4,348.6,0.3536585365853658,18700.0
336,1,98,alpaca-13b,25524,1.0,1.5,91.15909303165972,77,50,36,24,18,10,6,607.7142857142857,8508.0,3.962488837398928,128,232.40000000000003,564.4000000000001,796.8000000000001,0.2142857142857142,22966.666666666675
336,2,98,claude-v1,37850,2.0,1.5,186.61258690227987,96,49,21,9,6,4,3,641.5254237288135,7570.0,3.4608236225740816,196,249.00000000000003,265.6,481.4,0.2372881355932203,34433.33333333332
337,1,92,claude-v1,20340,2.0,1.25,184.74166885997693,54,31,15,6,4,1,1,294.7826086956522,3390.0,1.2020677333820051,134,99.6,348.6,99.6,0.5783132530120482,20500.000000000004
337,2,92,gpt-3.5-turbo,22296,1.0,1.75,125.40418524416702,57,31,12,6,3,3,3,268.6265060240964,2787.0,1.6274805442545377,95,182.6,232.40000000000003,182.6,0.4782608695652174,15300.000000000004
338,1,98,alpaca-13b,14542,1.0,1.5,91.15909303165972,38,26,14,6,1,1,0,346.23809523809524,4847.333333333333,1.3296511788499945,101,116.20000000000002,232.40000000000003,116.20000000000002,0.4576271186440678,10449.999999999998
338,2,98,claude-v1,17511,2.0,1.5,186.61258690227987,49,29,22,15,10,6,6,296.79661016949154,3502.2,2.71850579970587,60,166.0,249.00000000000003,166.0,0.3095238095238095,12600.0
339,1,92,claude-v1,28430,2.0,2.0,312.79447084094863,67,44,28,16,10,9,6,299.2631578947368,3553.75,3.847530016660454,127,265.6,265.6,365.2000000000001,0.358974358974359,13750.000000000002
339,2,92,gpt-4,16167,1.0,1.0,123.39321459142955,43,26,16,11,9,8,5,414.5384615384616,4041.75,0.891499777212671,89,215.8,531.2,564.4000000000001,0.6421052631578947,19616.666666666668
340,1,92,vicuna-13b-v1.2,15212,1.5,1.5,148.34472853916668,46,28,10,6,1,1,1,211.27777777777777,2173.1428571428573,1.054245181145878,76,166.0,132.8,166.0,0.5277777777777778,13266.666666666668
340,2,92,gpt-3.5-turbo,18903,1.5,1.5,125.40418524416702,45,29,12,5,2,2,1,227.74698795180723,2362.875,1.1171428890914474,79,282.20000000000005,282.20000000000005,182.6,0.6024096385542169,10066.666666666668
341,1,92,alpaca-13b,42221,1.0,1.5,126.1819701762888,156,88,49,32,15,11,10,649.5538461538462,7036.833333333333,2.92606401480148,292,265.6,116.20000000000002,265.6,0.4027777777777778,19600.0
341,2,92,vicuna-13b-v1.2,21678,2.0,1.5,148.34465480612562,66,42,20,11,5,4,4,301.0833333333333,3096.8571428571427,1.7002999132631136,143,199.2,697.2,265.6,0.2,36433.33333333333
342,1,92,gpt-3.5-turbo,19800,1.0,1.75,125.40416362351344,58,35,20,12,7,3,2,238.55421686746988,2475.0,1.1701544307258458,99,116.20000000000002,182.6,232.40000000000003,0.5060240963855421,12649.999999999998
342,2,92,claude-v1,18013,2.0,1.25,184.74166885997693,53,32,21,13,6,4,3,261.05797101449275,3002.1666666666665,1.3148460281511023,130,166.0,332.0,498.00000000000006,0.391304347826087,15616.666666666666
343,1,98,claude-v1,15894,1.0,1.25,186.61258690227987,47,26,9,5,4,3,0,269.3898305084746,3178.8,1.2114156312031994,111,166.0,614.2,166.0,0.375,16050.000000000002
343,2,98,gpt-3.5-turbo,18253,2.0,1.75,136.53829455177765,56,26,11,6,2,2,1,253.51388888888889,3042.1666666666665,1.6689673337607585,98,182.6,365.2000000000001,249.00000000000003,0.3559322033898305,13833.333333333334
344,1,98,gpt-4,17782,1.0,1.5,135.79874998726882,48,24,8,5,3,0,0,273.5692307692308,3556.4,1.6259013383517125,101,265.6,332.0,265.6,0.4745762711864407,13233.333333333334
344,2,98,claude-v1,15155,2.0,1.5,186.61258690227987,48,24,15,5,2,2,2,256.864406779661,3031.0,1.3523835469767145,93,149.4,166.0,149.4,0.3692307692307692,15966.666666666664
